candidate,person_id,person_id_source,election_ym,prv_code,p_code,list_pos
sara puga rey,pid_exact_0028426,person_id_map,201606,15,81,1
maria jesus fernandez costas,pid_exact_0021289,person_id_map,201606,15,81,2
andreu romani gonzalez,pid_exact_0002273,person_id_map,201606,15,81,3
carlos alberto balboa castelo,pid_exact_0004301,person_id_map,201606,15,81,4
jose angel castro vazquz,pid_exact_0013028,person_id_map,201606,15,81,5
elena agras suarez,pid_exact_0006793,person_id_map,201606,15,81,6
jose alvarez rodriguz,pid_exact_0013005,person_id_map,201606,15,81,7
carmen espineira lopez,pid_exact_0004778,person_id_map,201606,15,81,8
cristina bandin potel,pid_exact_0005518,person_id_map,201606,15,84,1
juan daniel sabin fernandez,pid_exact_0015511,person_id_map,201606,15,84,2
magdalena perez de vallejo,pid_exact_0017791,person_id_map,201606,15,84,3
hugo marcelo suarez vazquz,pid_exact_0010391,person_id_map,201606,15,84,4
maria bandin potel,pid_exact_0019109,person_id_map,201606,15,84,5
migul angel fernandez taboada,pid_exact_0023835,person_id_map,201606,15,84,6
yolanda maria gomez gomez,pid_exact_0030251,person_id_map,201606,15,84,7
jorge bandin potel,pid_exact_0012768,person_id_map,201606,15,84,8
maria amparo rey salorio,pid_exact_0018809,person_id_map,201606,15,94,1
pablo cancio rascado,pid_exact_0025443,person_id_map,201606,15,94,2
yolanda valdes figuiras,pid_exact_0030281,person_id_map,201606,15,94,3
jose luis calo gonzalez,pid_exact_0013845,person_id_map,201606,15,94,4
monica rey carrasco,pid_exact_0024554,person_id_map,201606,15,94,5
julio meira fernandez,pid_exact_0016492,person_id_map,201606,15,94,6
lucia loureiro linares,pid_exact_0017208,person_id_map,201606,15,94,7
francisco santiago anido pacheco,pid_exact_0009486,person_id_map,201606,15,94,8
laura victoria fernandez gonzalez,pid_exact_0016822,person_id_map,201606,16,13,1
veronica calvo sanz,pid_exact_0029587,person_id_map,201606,16,13,2
alberto vara garcia oliva,pid_exact_0000679,person_id_map,201606,16,13,3
claudia manas hute,pid_exact_0005291,person_id_map,201606,16,41,1
roberto manul balbontin noval,pid_exact_0027342,person_id_map,201606,16,41,2
natalia jans oria,pid_exact_0024751,person_id_map,201606,16,41,3
francisca gonzalez menendez,pid_exact_0008680,person_id_map,201606,16,49,1
daniel sanz de la custa ruiz,pid_exact_0005905,person_id_map,201606,16,49,2
maria teresa gomez rubiano,pid_exact_0022744,person_id_map,201606,16,49,3
maria angeles garcia jimenez,pid_exact_0018869,person_id_map,201606,16,59,1
jacobo medianero millan,pid_exact_0011417,person_id_map,201606,16,59,2
angela santos bravo,pid_exact_0002549,person_id_map,201606,16,59,3
rafal catala polo,pid_exact_0026475,person_id_map,201606,16,68,1
maria jesus bonilla dominguz,pid_exact_0021263,person_id_map,201606,16,68,2
vidal gascon culebras,pid_exact_0029992,person_id_map,201606,16,68,3
luis carlos sahuquillo garcia,pid_exact_0017364,person_id_map,201606,16,77,1
consulo garcia lopez,pid_exact_0005433,person_id_map,201606,16,77,2
juan alonso alarcon oviedo,pid_exact_0015161,person_id_map,201606,16,77,3
jose valera garcia,pid_exact_0014771,person_id_map,201606,16,81,1
josefa villena paterna,pid_exact_0014945,person_id_map,201606,16,81,2
ruben cano de julian,pid_exact_0027874,person_id_map,201606,16,81,3
david herraiz carrasco,pid_exact_0006069,person_id_map,201606,16,93,1
maria angeles fernandez sanchez,pid_exact_0018864,person_id_map,201606,16,93,2
raul arribas rodriguz,pid_exact_0026998,person_id_map,201606,16,93,3
oscar medianero lopez,pid_exact_0025355,person_id_map,201606,16,94,1
maria inmaculada serrano bravo,pid_exact_0021091,person_id_map,201606,16,94,2
alejandro martinez ramos,pid_exact_0000839,person_id_map,201606,16,94,3
jordi xucla i costa,pid_exact_0012753,person_id_map,201606,17,10,1
sergi miqul i valenti,pid_exact_0028551,person_id_map,201606,17,10,2
montse mindan i cortada,pid_exact_0024582,person_id_map,201606,17,10,3
gloria ribas i fradera,pid_exact_0009931,person_id_map,201606,17,10,4
marc claparols i fabri,pid_exact_0018482,person_id_map,201606,17,10,5
marta cullell i montserrat,pid_exact_0023302,person_id_map,201606,17,10,6
margarita santo camacho,pid_exact_0018704,person_id_map,201606,17,14,1
salvador valenzula pulido,pid_exact_0028115,person_id_map,201606,17,14,2
olga hernandez garcia,pid_exact_0025199,person_id_map,201606,17,14,3
jose antonio sanchez mesa,pid_exact_0013280,person_id_map,201606,17,14,4
cristina rodriguz miguz,pid_exact_0005648,person_id_map,201606,17,14,5
sergio atalaya martin,pid_exact_0028568,person_id_map,201606,17,14,6
marta sibina i camps,pid_exact_0023460,person_id_map,201606,17,22,1
joan lungo i sala,pid_exact_0012361,person_id_map,201606,17,22,2
teresa palmer i barranco,pid_exact_0029307,person_id_map,201606,17,22,3
dolors rubio i castillo,pid_exact_0006526,person_id_map,201606,17,22,4
lluis flores i talavera,pid_exact_0017023,person_id_map,201606,17,22,5
wilder palacio i pineda,pid_exact_0030054,person_id_map,201606,17,22,6
teresa jorda roura,pid_exact_0029283,person_id_map,201606,17,25,1
joan oloriz serra,pid_exact_0012386,person_id_map,201606,17,25,2
joan margall sastre,pid_exact_0012366,person_id_map,201606,17,25,3
ana hinojosa valencia,pid_exact_0001645,person_id_map,201606,17,25,4
susanna pages jutglar,pid_exact_0029150,person_id_map,201606,17,25,5
jordi vinas xifra,pid_exact_0012750,person_id_map,201606,17,25,6
maria pilar ferrandiz jorda,pid_exact_0022293,person_id_map,201606,17,43,1
isabel ramos sierpes,pid_exact_0011153,person_id_map,201606,17,43,2
ignacio pascual sanchez,pid_exact_0010532,person_id_map,201606,17,43,3
carolina sanz roldan,pid_exact_0005021,person_id_map,201606,17,43,4
angel rodriguz vilagran,pid_exact_0002479,person_id_map,201606,17,43,5
jose torres gonzalez,pid_exact_0014764,person_id_map,201606,17,43,6
juan sureda casamor,pid_exact_0016144,person_id_map,201606,17,46,1
tania notario calurano,pid_exact_0029196,person_id_map,201606,17,46,2
esteban hugut pardo,pid_exact_0007641,person_id_map,201606,17,46,3
sara nuvo navas,pid_exact_0028418,person_id_map,201606,17,46,4
alejandro nieto puig,pid_exact_0000854,person_id_map,201606,17,46,5
marina punte matas,pid_exact_0023161,person_id_map,201606,17,46,6
concepcio veray cama,pid_exact_0005325,person_id_map,201606,17,68,1
mar llambi morillas,pid_exact_0018457,person_id_map,201606,17,68,2
maria angels olmedo delestal,pid_exact_0018952,person_id_map,201606,17,68,3
angel tarrero gonzalez,pid_exact_0002498,person_id_map,201606,17,68,4
jose antonio sepulveda moreno,pid_exact_0013286,person_id_map,201606,17,68,5
sergio santamaria santigosa,pid_exact_0028689,person_id_map,201606,17,68,6
marc lamua estanol,pid_exact_0018487,person_id_map,201606,17,74,1
mireia gurrero casero,pid_exact_0024333,person_id_map,201606,17,74,2
manel roquta casalprim,pid_exact_0017840,person_id_map,201606,17,74,3
laura serrano galvez,pid_exact_0016810,person_id_map,201606,17,74,4
domingo alvarez alvarez,pid_exact_0006537,person_id_map,201606,17,74,5
olga simarro rojas,pid_exact_0025226,person_id_map,201606,17,74,6
sergi fabri llavero,pid_exact_0028548,person_id_map,201606,17,80,1
marcos sanchez lopez,pid_exact_0018631,person_id_map,201606,17,80,2
judit da silva martinez,pid_exact_0016253,person_id_map,201606,17,80,3
jol luqu hidalgo,pid_exact_0012601,person_id_map,201606,17,80,4
laura rivero ramos,pid_exact_0016786,person_id_map,201606,17,80,5
maria dolores pages pons,pid_exact_0020615,person_id_map,201606,17,80,6
francesc sergio ibanez laffort,pid_exact_0008618,person_id_map,201606,17,81,1
francisca cintas gonzalez,pid_exact_0008659,person_id_map,201606,17,81,2
jose ramon garcia bregante,pid_exact_0014657,person_id_map,201606,17,81,3
sandra menor ventura,pid_exact_0028192,person_id_map,201606,17,81,4
antonio sevillano lopez,pid_exact_0003373,person_id_map,201606,17,81,5
josefa bernabe martin,pid_exact_0014844,person_id_map,201606,17,81,6
luis migul salvador garcia,pid_exact_0017578,person_id_map,201606,18,13,1
maria del mar sanchez munoz,pid_exact_0020152,person_id_map,201606,18,13,2
maria leticia ruiz vilchez,pid_exact_0021659,person_id_map,201606,18,13,3
manul aguilera fernandez,pid_exact_0017867,person_id_map,201606,18,13,4
manul garcia gonzalez,pid_exact_0018064,person_id_map,201606,18,13,5
maria dolores sanchez alvarez,pid_exact_0020640,person_id_map,201606,18,13,6
jose manul casals medina,pid_exact_0014117,person_id_map,201606,18,13,7
javier castillo jimenez,pid_exact_0011643,person_id_map,201606,18,35,1
susana maria pedraza picon,pid_exact_0029103,person_id_map,201606,18,35,2
jessica carmona rodriguz,pid_exact_0011916,person_id_map,201606,18,35,3
julio gregorio millan sanjuan,pid_exact_0016466,person_id_map,201606,18,35,4
alejandro garcia ferrer,pid_exact_0000798,person_id_map,201606,18,35,5
maria encarnacion ladron de guvara hernandez,pid_exact_0020793,person_id_map,201606,18,35,6
ruben quirante roman,pid_exact_0027933,person_id_map,201606,18,35,7
carlos alba raya,pid_exact_0004297,person_id_map,201606,18,41,1
nuria molina garzon,pid_exact_0025100,person_id_map,201606,18,41,2
francisco jesus gurrero ibanez,pid_exact_0009212,person_id_map,201606,18,41,3
natalia moreno gomez,pid_exact_0024759,person_id_map,201606,18,41,4
maria jose ramos ramos,pid_exact_0021513,person_id_map,201606,18,41,5
francisco jose biedma ortiz,pid_exact_0009237,person_id_map,201606,18,41,6
nuria esther castillo rivas,pid_exact_0025062,person_id_map,201606,18,41,7
sergio aranda ruiz matas,pid_exact_0028565,person_id_map,201606,18,49,1
marina orantes pozo,pid_exact_0023156,person_id_map,201606,18,49,2
jose gomez urbaneja,pid_exact_0013630,person_id_map,201606,18,49,3
laura vilchez lopez,pid_exact_0016825,person_id_map,201606,18,49,4
bruno alberto levy guillen,pid_exact_0004179,person_id_map,201606,18,49,5
maria del pilar minguz navareno,pid_exact_0020218,person_id_map,201606,18,49,6
eduardo manul rodriguz martin,pid_exact_0006721,person_id_map,201606,18,49,7
ana belen terron berbel,pid_exact_0001561,person_id_map,201606,18,62,1
leticia garcia panal,pid_exact_0016917,person_id_map,201606,18,62,2
nestor salvador galindo,pid_exact_0024864,person_id_map,201606,18,62,3
diego castillo caballero,pid_exact_0006328,person_id_map,201606,18,62,4
maria trinidad montes martin,pid_exact_0022889,person_id_map,201606,18,62,5
maria esther salcedo castro,pid_exact_0020847,person_id_map,201606,18,62,6
david sanchez chaves,pid_exact_0006195,person_id_map,201606,18,62,7
carlos rojas garcia,pid_exact_0004629,person_id_map,201606,18,68,1
santiago perez lopez,pid_exact_0028323,person_id_map,201606,18,68,2
maria de la concepcion de santa ana fernandez,pid_exact_0019637,person_id_map,201606,18,68,3
pablo garcia perez,pid_exact_0025476,person_id_map,201606,18,68,4
trinidad herrera lorente,pid_exact_0029432,person_id_map,201606,18,68,5
ana belen garrido ramirez,pid_exact_0001526,person_id_map,201606,18,68,6
francisco joaquin camacho borrego,pid_exact_0009223,person_id_map,201606,18,68,7
elvira ramon utrabo,pid_exact_0007075,person_id_map,201606,18,77,1
gregorio camara villar,pid_exact_0010045,person_id_map,201606,18,77,2
ana belen palomares bastida,pid_exact_0001545,person_id_map,201606,18,77,3
manul dominguz garcia,pid_exact_0018011,person_id_map,201606,18,77,4
elena cristina fernandez penafiel,pid_exact_0006817,person_id_map,201606,18,77,5
jose purta alarcon,pid_exact_0014627,person_id_map,201606,18,77,6
mercedes martin torres,pid_exact_0023703,person_id_map,201606,18,77,7
violeta tercedor lopez,pid_exact_0030005,person_id_map,201606,18,81,1
alberto vazquz perez,pid_exact_0000681,person_id_map,201606,18,81,2
alexandra calero cervera,pid_exact_0000934,person_id_map,201606,18,81,3
jose morillas lopez,pid_exact_0014575,person_id_map,201606,18,81,4
marta cortes martinez,pid_exact_0023300,person_id_map,201606,18,81,5
carmelo dieguz castillo,pid_exact_0004707,person_id_map,201606,18,81,6
maria dolores minusa soria,pid_exact_0020594,person_id_map,201606,18,81,7
fernando maria gracia climent,pid_exact_0008432,person_id_map,201606,18,93,1
elena diaz almela,pid_exact_0006819,person_id_map,201606,18,93,2
carlos maria gonzalez martin,pid_exact_0004538,person_id_map,201606,18,93,3
isabel gurra librero bonilla,pid_exact_0011048,person_id_map,201606,18,93,4
manul munoz vinusa,pid_exact_0018251,person_id_map,201606,18,93,5
monica soto cazorla,pid_exact_0024564,person_id_map,201606,18,93,6
isidro poyatos molero,pid_exact_0011226,person_id_map,201606,18,93,7
antonio francisco quiros roldan,pid_exact_0002966,person_id_map,201606,18,94,1
carlos garcia perez,pid_exact_0004432,person_id_map,201606,18,94,2
maria montserrat martin cabeo,pid_exact_0022071,person_id_map,201606,18,94,3
alejandro rafal alonso ramirez,pid_exact_0000865,person_id_map,201606,18,94,4
olga sanchez garcia,pid_exact_0025222,person_id_map,201606,18,94,5
maria de los angeles noguras rodriguz,pid_exact_0019731,person_id_map,201606,18,94,6
jose luis evangelista martin,pid_exact_0013882,person_id_map,201606,18,94,7
orlena maria de migul munoz,pid_exact_0025280,person_id_map,201606,19,13,1
antonio jose de lamo villar,pid_exact_0003078,person_id_map,201606,19,13,2
carlos morales mena,pid_exact_0004573,person_id_map,201606,19,13,3
diego marquz garcia,pid_exact_0006384,person_id_map,201606,19,28,1
maria isabel de mingo sanchez,pid_exact_0021136,person_id_map,201606,19,28,2
martin carricarte paz,pid_exact_0023499,person_id_map,201606,19,28,3
lorena vargas tortosa,pid_exact_0017099,person_id_map,201606,19,41,1
juan antonio moncho puig,pid_exact_0015259,person_id_map,201606,19,41,2
maria teresa sanchez navarro,pid_exact_0022856,person_id_map,201606,19,41,3
diego garcia climent,pid_exact_0006354,person_id_map,201606,19,44,1
laura garcia sanz,pid_exact_0016699,person_id_map,201606,19,44,2
elena irene alderete quiquia,pid_exact_0006843,person_id_map,201606,19,44,3
ariel ernesto jerez novara,pid_exact_0003491,person_id_map,201606,19,59,1
adela somolinos julia,pid_exact_0000076,person_id_map,201606,19,59,2
maria genoveva buno bagase,pid_exact_0020976,person_id_map,201606,19,59,3
silvia valmana ochaita,pid_exact_0028843,person_id_map,201606,19,68,1
ramon aguirre rodriguz,pid_exact_0026714,person_id_map,201606,19,68,2
alfonso esteban senor,pid_exact_0001009,person_id_map,201606,19,68,3
pablo bellido acevedo,pid_exact_0025437,person_id_map,201606,19,77,1
maria susana alcalde adeva,pid_exact_0022647,person_id_map,201606,19,77,2
ignacio jose andarias morinigo,pid_exact_0010494,person_id_map,201606,19,77,3
inemoha gonzalez calero,pid_exact_0010643,person_id_map,201606,19,81,1
teresa hernandez lopez,pid_exact_0029278,person_id_map,201606,19,81,2
santiago fernandez iglesias,pid_exact_0028259,person_id_map,201606,19,81,3
monica prieto vidal,pid_exact_0024548,person_id_map,201606,19,84,1
jesus garcia trapiello,pid_exact_0012042,person_id_map,201606,19,84,2
melisa judit garcia chavarria,pid_exact_0023627,person_id_map,201606,19,84,3
pablo michelena de vera,pid_exact_0025540,person_id_map,201606,19,93,1
myriam barat conejos,pid_exact_0024693,person_id_map,201606,19,93,2
santiago custa sanz,pid_exact_0028250,person_id_map,201606,19,93,3
enriqu poole ruiz,pid_exact_0007477,person_id_map,201606,19,94,1
gloria calvo santos garcia,pid_exact_0009888,person_id_map,201606,19,94,2
joaquin nicolas gimenez garcia,pid_exact_0012549,person_id_map,201606,19,94,3
miren esker sanchez ruiz,pid_exact_0024356,person_id_map,201606,20,13,1
rosana macieira garcia,pid_exact_0027790,person_id_map,201606,20,13,2
arman basurto barrio,pid_exact_0003499,person_id_map,201606,20,13,3
maria luisa alonso garcia,pid_exact_0021718,person_id_map,201606,20,13,4
ignacio sanabria dorronsoro,pid_exact_0010546,person_id_map,201606,20,13,5
mayr alcaine zapata,pid_exact_0023613,person_id_map,201606,20,13,6
joseba andoni agirretxea urresti,pid_exact_0014817,person_id_map,201606,20,16,1
inigo barandiaran benito,pid_exact_0010695,person_id_map,201606,20,16,2
maria del carmen solorzano sanchez,pid_exact_0020046,person_id_map,201606,20,16,3
estibaliz alkorta barragan,pid_exact_0007779,person_id_map,201606,20,16,4
luis jesus uribe etxebarria apalategui,pid_exact_0017482,person_id_map,201606,20,16,5
miren garbine mendizabal mendizabal,pid_exact_0024359,person_id_map,201606,20,16,6
marian beitialarrangoitia lizarralde,pid_exact_0023034,person_id_map,201606,20,23,1
inaki ostolaza esnal,pid_exact_0010628,person_id_map,201606,20,23,2
aitzol cajaraville garmendia,pid_exact_0000406,person_id_map,201606,20,23,3
eraitz saz de egilaz ramos,pid_exact_0007523,person_id_map,201606,20,23,4
maria serrano michelena,pid_exact_0022556,person_id_map,201606,20,23,5
gorka errasti bernedo,pid_exact_0010008,person_id_map,201606,20,23,6
itziar gavilan carcamo,pid_exact_0011298,person_id_map,201606,20,41,1
alexander correa aristizabal,pid_exact_0000931,person_id_map,201606,20,41,2
patricia torres gomez,pid_exact_0025789,person_id_map,201606,20,41,3
jaime hermida villasenor,pid_exact_0011457,person_id_map,201606,20,41,4
marta lallana arcelus,pid_exact_0023363,person_id_map,201606,20,41,5
santiago hernandez herrador,pid_exact_0028273,person_id_map,201606,20,41,6
trever aritz hill ubillos,pid_exact_0029420,person_id_map,201606,20,49,1
elena maria angosto fernandez,pid_exact_0006857,person_id_map,201606,20,49,2
unai bayon aranburu,pid_exact_0029460,person_id_map,201606,20,49,3
patricia lafunte sayago,pid_exact_0025740,person_id_map,201606,20,49,4
adrian artola korta,pid_exact_0000151,person_id_map,201606,20,49,5
nolia calonge moreno,pid_exact_0024934,person_id_map,201606,20,49,6
cesar casajus manero,pid_exact_0005145,person_id_map,201606,20,53,1
angela montero iturria,pid_exact_0002538,person_id_map,201606,20,53,2
hector barrio crespo,pid_exact_0010249,person_id_map,201606,20,53,3
julieta nomi chamorro arovi,pid_exact_0016400,person_id_map,201606,20,53,4
antonio canosa garcia,pid_exact_0002877,person_id_map,201606,20,53,5
idoia burutaran garcia,pid_exact_0010424,person_id_map,201606,20,53,6
nayua mirian alba goveli,pid_exact_0024806,person_id_map,201606,20,54,1
maria isabel salud areste,pid_exact_0021225,person_id_map,201606,20,54,2
ana isabel san roman abete,pid_exact_0001709,person_id_map,201606,20,54,3
unai aso poza,pid_exact_0029459,person_id_map,201606,20,54,4
jon hernandez hidalgo,pid_exact_0012611,person_id_map,201606,20,54,5
emilio jesus del moral sanz,pid_exact_0007162,person_id_map,201606,20,54,6
borja semper pascual,pid_exact_0004167,person_id_map,201606,20,68,1
ramon gomez ugalde,pid_exact_0026759,person_id_map,201606,20,68,2
david hernandez san luis,pid_exact_0006068,person_id_map,201606,20,68,3
cristina baz larranaga,pid_exact_0005520,person_id_map,201606,20,68,4
ines baroja horrillo,pid_exact_0010652,person_id_map,201606,20,68,5
maria pilar elias zabala,pid_exact_0022287,person_id_map,201606,20,68,6
odon elorza gonzalez,pid_exact_0025156,person_id_map,201606,20,76,1
rafala romero pozo,pid_exact_0026679,person_id_map,201606,20,76,2
isaac palencia caballero,pid_exact_0010961,person_id_map,201606,20,76,3
maria lourdes acevedo beldarrain,pid_exact_0021682,person_id_map,201606,20,76,4
migul angel paz escamendi,pid_exact_0023936,person_id_map,201606,20,76,5
juana fernandez refoyo,pid_exact_0016186,person_id_map,201606,20,76,6
jordi martinez rigol,pid_exact_0012698,person_id_map,201606,20,81,1
maria angeles alberdi bergareche,pid_exact_0018830,person_id_map,201606,20,81,2
maria carmen ripa suberviola,pid_exact_0019384,person_id_map,201606,20,81,3
david garro michelena,pid_exact_0006046,person_id_map,201606,20,81,4
maria estrella urra areta,pid_exact_0020853,person_id_map,201606,20,81,5
sergio larredonda gonzalez,pid_exact_0028617,person_id_map,201606,20,81,6
maria ramona fernandez ventoso,pid_exact_0022373,person_id_map,201606,20,93,1
jose maria aleman amundarain,pid_exact_0014306,person_id_map,201606,20,93,2
martha florangel soriano jimenez,pid_exact_0023490,person_id_map,201606,20,93,3
jose manul santos garcia,pid_exact_0014273,person_id_map,201606,20,93,4
amelia mendez alvarez,pid_exact_0001427,person_id_map,201606,20,93,5
francisco javier del hoyo gomez,pid_exact_0009022,person_id_map,201606,20,93,6
manul repiso nunez,pid_exact_0018310,person_id_map,201606,21,13,1
maria victoria caceres titos,pid_exact_0022928,person_id_map,201606,21,13,2
francisco martinez seoane,pid_exact_0009377,person_id_map,201606,21,13,3
maria del carmen moreno ortega,pid_exact_0019965,person_id_map,201606,21,13,4
juan ruiz cascales,pid_exact_0016120,person_id_map,201606,21,13,5
sebastian gomez corrales,pid_exact_0028490,person_id_map,201606,21,41,1
ines aullo perez,pid_exact_0010650,person_id_map,201606,21,41,2
alvaro jesus quintero morales,pid_exact_0001295,person_id_map,201606,21,41,3
alexandra fernandez perez,pid_exact_0000937,person_id_map,201606,21,41,4
eladio felipe armenteros,pid_exact_0006786,person_id_map,201606,21,41,5
manul crespo martin,pid_exact_0017983,person_id_map,201606,21,49,1
isidora barrera diaz,pid_exact_0011203,person_id_map,201606,21,49,2
jose domingo lopez ligero,pid_exact_0013471,person_id_map,201606,21,49,3
antonio rodriguz jaramago,pid_exact_0003317,person_id_map,201606,21,49,4
celia dominguz gutierrez,pid_exact_0005113,person_id_map,201606,21,49,5
isabel franco carmona,pid_exact_0011020,person_id_map,201606,21,62,1
daniel hernando berger,pid_exact_0005814,person_id_map,201606,21,62,2
mercedes dominguz ramirez,pid_exact_0023676,person_id_map,201606,21,62,3
jose manul benitez portillo,pid_exact_0014099,person_id_map,201606,21,62,4
alba espina boa,pid_exact_0000419,person_id_map,201606,21,62,5
maria fatima banez garcia,pid_exact_0020894,person_id_map,201606,21,68,1
carmelo romero hernandez,pid_exact_0004717,person_id_map,201606,21,68,2
juan antonio marquz lancha,pid_exact_0015253,person_id_map,201606,21,68,3
bella pilar coro martin,pid_exact_0003960,person_id_map,201606,21,68,4
gabriel mastre ponce,pid_exact_0009646,person_id_map,201606,21,68,5
jose juan diaz trillo,pid_exact_0013763,person_id_map,201606,21,77,1
josefa inmaculada gonzalez bayo,pid_exact_0014882,person_id_map,201606,21,77,2
manul jesus dominguz limon,pid_exact_0018126,person_id_map,201606,21,77,3
rocio rodriguz gonzalez,pid_exact_0027439,person_id_map,201606,21,77,4
daniel carrasco iglesias,pid_exact_0005763,person_id_map,201606,21,77,5
sixto manul blanco nunez,pid_exact_0028870,person_id_map,201606,21,81,1
ana maria jaldon eugenio,pid_exact_0001853,person_id_map,201606,21,81,2
pedro antonio nos gomez,pid_exact_0025926,person_id_map,201606,21,81,3
maria elena villalba murillo,pid_exact_0020758,person_id_map,201606,21,81,4
juan pedro chamorro lopez,pid_exact_0016054,person_id_map,201606,21,81,5
jose maria ramirez salas,pid_exact_0014447,person_id_map,201606,21,93,1
esther benitez dominguz,pid_exact_0007715,person_id_map,201606,21,93,2
jose enriqu camacho jimenez,pid_exact_0013488,person_id_map,201606,21,93,3
maria jose salas garcia,pid_exact_0021530,person_id_map,201606,21,93,4
francisco javier lopez quintero,pid_exact_0009107,person_id_map,201606,21,93,5
jose garcia luna,pid_exact_0013614,person_id_map,201606,21,94,1
eligio taboada medero,pid_exact_0006939,person_id_map,201606,21,94,2
jose migul casanova dominguz,pid_exact_0014517,person_id_map,201606,21,94,3
ana rocio cia lopez de lemus,pid_exact_0002020,person_id_map,201606,21,94,4
rosa maria cruz rodriguz,pid_exact_0027639,person_id_map,201606,21,94,5
jorge capella callaved,pid_exact_0012782,person_id_map,201606,22,13,1
ana maria jimenez val,pid_exact_0001858,person_id_map,201606,22,13,2
maria jose espin utrera,pid_exact_0021418,person_id_map,201606,22,13,3
alvaro garcia cortes,pid_exact_0001283,person_id_map,201606,22,17,1
ana rosa lobera serrano,pid_exact_0002028,person_id_map,201606,22,17,2
diego guallart gil,pid_exact_0006362,person_id_map,201606,22,17,3
chabier vicente moreno,pid_exact_0005199,person_id_map,201606,22,24,1
maria teresa calvo chivite,pid_exact_0022693,person_id_map,201606,22,24,2
vicente mairal fananas,pid_exact_0029738,person_id_map,201606,22,24,3
abel lucia rivera,pid_exact_0000017,person_id_map,201606,22,39,1
ana castiella coscullula,pid_exact_0001583,person_id_map,201606,22,39,2
robert molla perez,pid_exact_0027295,person_id_map,201606,22,39,3
maria del mar rodrigo marin,pid_exact_0020142,person_id_map,201606,22,41,1
santiago vilar marin,pid_exact_0028342,person_id_map,201606,22,41,2
magdalena tello mudarra,pid_exact_0017796,person_id_map,201606,22,41,3
antonio moles castan,pid_exact_0003208,person_id_map,201606,22,49,1
lucia roca guardia,pid_exact_0017230,person_id_map,201606,22,49,2
francisco javier fauvell fuste,pid_exact_0009035,person_id_map,201606,22,49,3
jorge luis bail,pid_exact_0012864,person_id_map,201606,22,60,1
amor olomi calderon,pid_exact_0001436,person_id_map,201606,22,60,2
trinidad rincon carmona,pid_exact_0029440,person_id_map,201606,22,60,3
ana isabel alos lopez,pid_exact_0001649,person_id_map,201606,22,71,1
manul mora bernat,pid_exact_0018242,person_id_map,201606,22,71,2
julio riverola atares,pid_exact_0016507,person_id_map,201606,22,71,3
gonzalo palacin guarne,pid_exact_0009990,person_id_map,201606,22,77,1
rosa maria gerbas aragues,pid_exact_0027663,person_id_map,201606,22,77,2
alfonso adan pozo,pid_exact_0000965,person_id_map,201606,22,77,3
francisco javier guiu benito,pid_exact_0009078,person_id_map,201606,22,81,1
maria angeles calavera beltran,pid_exact_0018844,person_id_map,201606,22,81,2
ruben larrayad moneo,pid_exact_0027909,person_id_map,201606,22,81,3
aranzazu simon perez,pid_exact_0003467,person_id_map,201606,22,93,1
francisco javier peleato gonzalez gallego,pid_exact_0009149,person_id_map,201606,22,93,2
mario gracia gallego,pid_exact_0023211,person_id_map,201606,22,93,3
juan jose garcia gimenez,pid_exact_0015728,person_id_map,201606,22,94,1
lucia manula rojo canedo arguelles,pid_exact_0017209,person_id_map,201606,22,94,2
hicham choaibi choaibi,pid_exact_0010351,person_id_map,201606,22,94,3
javier hernandez tubio,pid_exact_0011721,person_id_map,201606,23,12,1
macarena ruda canton,pid_exact_0017764,person_id_map,201606,23,12,2
juan antonio barrero sanchez,pid_exact_0015193,person_id_map,201606,23,12,3
nazaret navarro toledano,pid_exact_0024808,person_id_map,201606,23,12,4
francisco javier bris penalver,pid_exact_0008997,person_id_map,201606,23,12,5
raqul morales martinez,pid_exact_0026950,person_id_map,201606,23,13,1
victor manul garcia carrasco,pid_exact_0029863,person_id_map,201606,23,13,2
juan antonio tobarula manjon,pid_exact_0015294,person_id_map,201606,23,13,3
alicia lopez latorre,pid_exact_0001165,person_id_map,201606,23,13,4
daniel sanchez purto,pid_exact_0005903,person_id_map,201606,23,13,5
manul serrano bana,pid_exact_0018351,person_id_map,201606,23,41,1
inmaculada garcia ramirez,pid_exact_0010751,person_id_map,201606,23,41,2
pedro espino calvo,pid_exact_0025987,person_id_map,201606,23,41,3
bonosa candelaria casado galisteo,pid_exact_0004144,person_id_map,201606,23,41,4
pedro jose zaragoza soto,pid_exact_0026068,person_id_map,201606,23,41,5
juan antonio perez fereiro,pid_exact_0015269,person_id_map,201606,23,49,1
sheila carmona silva,pid_exact_0028722,person_id_map,201606,23,49,2
isabel maria cruz de la torre,pid_exact_0011077,person_id_map,201606,23,49,3
mario troya gallego,pid_exact_0023242,person_id_map,201606,23,49,4
nazaret rios zurera,pid_exact_0024809,person_id_map,201606,23,49,5
diego canamero valle,pid_exact_0006326,person_id_map,201606,23,62,1
ana manula jimenez del moral,pid_exact_0001744,person_id_map,201606,23,62,2
benito zambrano tejero,pid_exact_0003990,person_id_map,201606,23,62,3
manula blanco moreno,pid_exact_0018393,person_id_map,201606,23,62,4
maria josefa jimenez tello,pid_exact_0021589,person_id_map,201606,23,62,5
jose enriqu fernandez de moya romero,pid_exact_0013490,person_id_map,201606,23,68,1
